QID,wei_1,wei_2,wei_3
Q808_C1,0,0,0
Q808_C2,0,0,0
Q808_C3,0,0,0
Q808_C4,0,0,0
Q808_C5,0,0,0
Q809_C1,0,0,0
Q809_C2,0,0,0
Q809_C3,0,0,0
Q809_C4,0,0,0
Q809_C5,0.4738607955,0.4765765579,0.4741346411
Q809_C6,0,0,0
Q809_C7,0.5261392045,0.5234234421,0.5258653589
Q809_C8,0,0,0
Q809_C9,0,0,0
Q809_C10,1,1,1
Q809_C11,0,0,0
Q809_C12,0.5261392045,0.5234234421,0.5258653589
Q810_C1,0,0,0
Q810_C2,0,0,0
Q810_C3,0,0,0
Q810_C4,0,0,0
Q810_C5,0,0,0
Q811_C1,0.3263190442,0.3405030124,0.3272183558
Q811_C2,0.3263190442,0.3405030124,0.3272183558
Q811_C3,0.3263190442,0.3405030124,0.3272183558
Q811_C4,0.3263190442,0.3405030124,0.3272183558
Q811_C5,0.3263190442,0.3405030124,0.3272183558
Q811_C6,0.3263190442,0.3405030124,0.3272183558
Q811_C7,0.3263190442,0.3405030124,0.3272183558
Q811_C8,0.3263190442,0.3405030124,0.3272183558
Q811_C9,1,1,1
Q811_C10,0,0,0
Q811_C11,0.3263190442,0.3405030124,0.3272183558
Q811_C12,0.3263190442,0.3405030124,0.3272183558
Q811_C13,0,0,0
Q811_C14,0.3263190442,0.3405030124,0.3272183558
Q812_C1,0.3755004544,0.3879015918,0.3793003345
Q812_C2,0,0,0
Q812_C3,0.3755004544,0.3879015918,0.3793003345
Q812_C4,1,1,1
Q812_C5,0,0,0
Q812_C6,0.3755004544,0.3879015918,0.3793003345
Q813_C1,0,0,0
Q813_C2,0.341290287,0.3459203985,0.3437072981
Q813_C3,0.1552749618,0.1639946334,0.1578195908
Q813_C4,0.4965652489,0.509915032,0.5015268889
Q813_C5,0.2103730247,0.2212903835,0.2195372218
Q813_C6,1,1,1
Q813_C7,0.4965652489,0.509915032,0.5015268889
Q813_C8,0.5034347511,0.490084968,0.4984731111
Q814_C1,1,1,1
Q814_C2,0,0,0
Q814_C3,0,0,0
Q814_C4,0,0,0
Q815_C1,0,0,0
Q815_C2,1,1,1
Q815_C3,1,1,1
Q815_C4,0,0,0
Q815_C5,0,0,0
Q816_C1,0,0,0
Q816_C2,0,0,0
Q816_C3,0,0,0
Q816_C4,0,0,0
Q816_C5,0,0,0
Q816_C6,0,0,0
Q816_C7,0,0,0
Q817_C1,0,0,0
Q817_C2,0,0,0
Q817_C3,0,0,0
Q817_C4,0,0,0
Q817_C5,0,0,0
Q817_C6,0,0,0
Q818_C1,0,0,0
Q818_C2,0,0,0
Q818_C3,0,0,0
Q819_C1,0.2667670999,0.2746095073,0.2720688435
Q819_C2,1,1,1
Q819_C3,0.2667670999,0.2746095073,0.2720688435
Q819_C4,0,0,0
Q819_C5,0.2667670999,0.2746095073,0.2720688435
Q820_C1,0,0,0
Q820_C2,0,0,0
Q820_C3,0,0,0
Q820_C4,0,0,0
Q820_C5,0,0,0
Q820_C6,0,0,0
Q820_C7,0,0,0
Q820_C8,0,0,0
Q820_C9,0,0,0
Q820_C10,0,0,0
Q820_C11,0.2727033219,0.2732830377,0.2730950723
Q820_C12,0,0,0
Q820_C13,0,0,0
Q820_C14,0,0,0
Q820_C15,0,0,0
Q820_C16,0,0,0
Q820_C17,0.1075046107,0.1138891902,0.1085102156
Q820_C18,0,0,0
Q820_C19,0,0,0
Q820_C20,0,0,0
Q820_C21,0,0,0
Q820_C22,0,0,0
Q820_C23,0.2727033219,0.2732830377,0.2730950723
Q820_C24,0,0,0
Q820_C25,0,0,0
Q820_C26,0.1075046107,0.1138891902,0.1085102156
Q820_C27,0,0,0
Q820_C28,0,0,0
Q820_C29,0,0,0
Q820_C30,0,0,0
Q820_C31,0,0,0
Q820_C32,0,0,0
Q820_C33,0,0,0
Q820_C34,0,0,0
Q820_C35,0,0,0
Q820_C36,0,0,0
Q820_C37,0,0,0
Q820_C38,0,0,0
Q820_C39,0.3033660323,0.3006418724,0.3041151683
Q820_C40,0.2727033219,0.2732830377,0.2730950723
Q820_C41,0,0,0
Q820_C42,0,0,0
Q820_C43,0,0,0
Q820_C44,0,0,0
Q820_C45,0.3164260352,0.3121858997,0.3142795438
Q820_C46,0,0,0
Q820_C47,0,0,0
Q820_C48,1,1,1
Q821_C1,0,0,0
Q821_C2,0,0,0
Q821_C3,1,1,1
Q822_C1,0,0,0
Q823_C1,0,0,0
Q823_C2,0,0,0
Q823_C3,1,1,1
Q823_C4,0,0,0
Q823_C5,0,0,0
Q823_C6,0.6568963367,0.6511269224,0.6552283696
Q824_C1,0,0,0
Q824_C2,0,0,0
Q824_C3,0,0,0
Q825_C1,0,0,0
Q825_C2,0,0,0
Q825_C3,0,0,0
Q826_C1,0,0,0
Q826_C2,0,0,0
Q826_C3,0,0,0
Q826_C4,0,0,0
Q827_C1,1,1,1
Q827_C2,0,0,0
Q827_C3,1,1,1
Q827_C4,0,0,0
Q827_C5,0.4399993534,0.4458823275,0.4418077833
Q827_C6,0.4399993534,0.4458823275,0.4418077833
Q827_C7,0,0,0
Q828_C1,1,1,1
Q828_C2,0,0,0
Q828_C3,0,0,0
Q829_C1,1,1,1
Q829_C2,0,0,0
Q830_C1,0,0,0
Q830_C2,0,0,0
Q830_C3,0,0,0
Q830_C4,0,0,0
Q831_C1,0,0,0
Q831_C2,0,0,0
Q831_C3,0,0,0
Q832_C1,0,0,0
Q832_C2,0,0,0
Q832_C3,0,0,0
Q832_C4,0,0,0
Q832_C5,0,0,0
Q833_C1,0,0,0
Q833_C2,0,0,0
Q833_C3,0,0,0
Q833_C4,0,0,0
Q833_C5,1,1,1
Q833_C6,0,0,0
Q834_C1,0,0,0
Q835_C1,0.7821760334,0.777542173,0.7821112572
Q835_C2,1,1,1
Q835_C3,0,0,0
Q835_C4,1,1,1
Q836_C1,0,0,0
Q836_C2,0,0,0
Q836_C3,0,0,0
Q837_C1,0.5400046391,0.5357625358,0.5384220561
Q837_C2,1,1,1
Q837_C3,0,0,0
Q837_C4,0.4599953609,0.4642374642,0.4615779439
Q837_C5,0,0,0
Q837_C6,1,1,1
Q838_C1,0,0,0
Q838_C2,0.4315094325,0.4384302846,0.4343057525
Q838_C3,0,0,0
Q838_C4,0,0,0
Q838_C5,1,1,1
Q838_C6,0,0,0
Q838_C7,0,0,0
Q838_C8,0.4315094325,0.4384302846,0.4343057525
Q838_C9,0,0,0
Q838_C10,0,0,0
Q838_C11,0,0,0
Q838_C12,0,0,0
Q838_C13,0,0,0
Q838_C14,0,0,0
Q838_C15,0,0,0
Q839_C1,1,1,1
Q839_C2,0,0,0
Q839_C3,0,0,0
Q839_C4,1,1,1
Q840_C1,0,0,0
Q840_C2,0,0,0
Q840_C3,0,0,0
Q840_C4,0,0,0
Q840_C5,0,0,0
Q841_C1,0,0,0
Q841_C2,1,1,1
Q841_C3,1,1,1
Q841_C4,0,0,0
Q841_C5,0,0,0
Q842_C1,0,0,0
Q842_C2,1,1,1
Q843_C1,0,0,0
Q843_C2,0,0,0
Q843_C3,0,0,0
Q843_C4,1,1,1
Q844_C1,0,0,0
Q844_C2,0,0,0
Q845_C1,0,0,0
Q846_C1,1,1,1
Q846_C2,1,1,1
Q846_C3,0,0,0
Q847_C1,0,0,0
Q847_C2,0,0,0
Q847_C3,0,0,0
Q847_C4,0,0,0
Q847_C5,0,0,0
Q848_C1,0,0,0
Q848_C2,0,0,0
Q848_C3,0,0,0
Q848_C4,0,0,0
Q848_C5,1,1,1
Q848_C6,1,1,1
Q848_C7,0,0,0
Q848_C8,1,1,1
Q848_C9,0,0,0
Q848_C10,0,0,0
Q848_C11,0,0,0
Q848_C12,0,0,0
Q848_C13,1,1,1
Q848_C14,0,0,0
Q848_C15,0,0,0
Q848_C16,0,0,0
Q848_C17,1,1,1
Q848_C18,0,0,0
Q848_C19,0,0,0
Q848_C20,0,0,0
Q848_C21,0,0,0
Q848_C22,0,0,0
Q848_C23,0,0,0
Q849_C1,0,0,0
Q849_C2,1,1,1
Q849_C3,1,1,1
Q849_C4,0,0,0
Q850_C1,0.6013373195,0.5934769499,0.6076668916
Q850_C2,0.6013373195,0.5934769499,0.6076668916
Q850_C3,0,0,0
Q850_C4,0,0,0
Q850_C5,1,1,1
Q851_C1,0,0,0
Q852_C1,0,0,0
Q852_C2,0,0,0
Q852_C3,0,0,0
Q852_C4,0,0,0
Q852_C5,0,0,0
Q853_C1,0,0,0
Q853_C2,0,0,0
Q853_C3,0,0,0
Q853_C4,1,1,1
Q853_C5,0,0,0
Q853_C6,0,0,0
Q853_C7,0,0,0
Q854_C1,0.6349369381,0.6382379863,0.6425346805
Q854_C2,0.7167302794,0.7116474813,0.7123053174
Q854_C3,0.7167302794,0.7116474813,0.7123053174
Q854_C4,0.3516672175,0.3498854675,0.3548399979
Q854_C5,0.3516672175,0.3498854675,0.3548399979
Q854_C6,0,0,0
Q854_C7,0.2832697206,0.2883525187,0.2876946826
Q854_C8,0.2832697206,0.2883525187,0.2876946826
Q854_C9,0.6349369381,0.6382379863,0.6425346805
Q854_C10,0,0,0
Q854_C11,1,1,1
Q854_C12,0,0,0
Q854_C13,0.2832697206,0.2883525187,0.2876946826
Q854_C14,0.6349369381,0.6382379863,0.6425346805
Q854_C15,0.6349369381,0.6382379863,0.6425346805
Q854_C16,0.6349369381,0.6382379863,0.6425346805
Q854_C17,0,0,0
Q855_C1,0,0,0
Q855_C2,0,0,0
Q855_C3,0,0,0
Q855_C4,0,0,0
Q855_C5,0,0,0
Q855_C6,0,0,0
Q855_C7,0,0,0
Q855_C8,0,0,0
Q856_C1,1,1,1
Q856_C2,0,0,0
Q856_C3,1,1,1
Q856_C4,0,0,0
Q857_C1,0.3725154544,0.3639117138,0.3744811613
Q857_C2,1,1,1
Q857_C3,0,0,0
Q858_C1,0,0,0
Q858_C2,0,0,0
Q858_C3,0,0,0
Q858_C4,0,0,0
Q858_C5,0,0,0
Q858_C6,0,0,0
Q859_C1,0,0,0
Q859_C2,0,0,0
Q859_C3,1,1,1
Q859_C4,0,0,0
Q859_C5,0.5977908017,0.5878710899,0.5894362886
Q859_C6,0,0,0
Q860_C1,0,0,0
Q860_C2,0,0,0
Q860_C3,1,1,1
Q860_C4,0,0,0
Q860_C5,0,0,0
Q860_C6,0,0,0
Q861_C1,0,0,0
Q861_C2,0,0,0
Q861_C3,0,0,0
Q861_C4,0,0,0
Q861_C5,0,0,0
Q861_C6,0,0,0
Q861_C7,0,0,0
Q861_C8,0,0,0
Q861_C9,0,0,0
Q861_C10,0,0,0
Q862_C1,0.4422909785,0.4479112879,0.4411624126
Q862_C2,0.4422909785,0.4479112879,0.4411624126
Q862_C3,0.4422909785,0.4479112879,0.4411624126
Q862_C4,1,1,1
Q862_C5,0.4422909785,0.4479112879,0.4411624126
Q862_C6,0,0,0
Q862_C7,0,0,0
Q862_C8,0.4422909785,0.4479112879,0.4411624126
Q863_C1,0,0,0
Q863_C2,0,0,0
Q863_C3,0,0,0
Q863_C4,0,0,0
Q863_C5,0,0,0
Q863_C6,0,0,0
Q863_C7,0.5481988891,0.5615792358,0.5498952007
Q863_C8,1,1,1
Q863_C9,0,0,0
Q863_C10,0,0,0
Q863_C11,0,0,0
Q863_C12,0.5481988891,0.5615792358,0.5498952007
Q863_C13,0,0,0
Q863_C14,0,0,0
Q863_C15,0.5481988891,0.5615792358,0.5498952007
Q863_C16,0,0,0
Q863_C17,0,0,0
Q863_C18,0,0,0
Q863_C19,0,0,0
Q863_C20,0,0,0
Q863_C21,0.5481988891,0.5615792358,0.5498952007
Q863_C22,0,0,0
Q863_C23,0,0,0
Q863_C24,0,0,0
Q863_C25,0,0,0
Q863_C26,0,0,0
Q863_C27,0,0,0
Q864_C1,0,0,0
Q864_C2,0,0,0
Q864_C3,1,1,1
Q864_C4,0,0,0
Q864_C5,0,0,0
Q864_C6,0,0,0
Q864_C7,0,0,0
Q865_C1,0,0,0
Q866_C1,0,0,0
Q866_C2,0,0,0
Q866_C3,1,1,1
Q866_C4,1,1,1
Q867_C1,0,0,0
Q868_C1,0,0,0
Q868_C2,0,0,0
Q868_C3,1,1,1
Q868_C4,1,1,1
Q868_C5,1,1,1
Q869_C1,0,0,0
Q869_C2,0,0,0
Q869_C3,0,0,0
Q869_C4,0,0,0
Q869_C5,0,0,0
Q870_C1,0,0,0
Q871_C1,0,0,0
Q871_C2,0,0,0
Q871_C3,0,0,0
Q871_C4,0,0,0
Q871_C5,0,0,0
Q871_C6,0,0,0
Q871_C7,0,0,0
Q871_C8,0,0,0
Q871_C9,0,0,0
Q871_C10,0,0,0
Q872_C1,0.3825329484,0.3943599212,0.3876150653
Q872_C2,0,0,0
Q872_C3,1,1,1
Q872_C4,0,0,0
Q873_C1,0,0,0
Q873_C2,0,0,0
Q873_C3,0,0,0
Q873_C4,0,0,0
Q874_C1,0,0,0
Q874_C2,0,0,0
Q874_C3,0,0,0
Q874_C4,0,0,0
Q874_C5,0,0,0
Q874_C6,0,0,0
Q874_C7,0,0,0
Q875_C1,0,0,0
Q875_C2,0,0,0
Q875_C3,1,1,1
Q875_C4,0,0,0
Q875_C5,0,0,0
Q875_C6,0,0,0
Q875_C7,0,0,0
Q875_C8,1,1,1
Q875_C9,0,0,0
Q875_C10,0,0,0
Q875_C11,0,0,0
Q875_C12,0,0,0
Q875_C13,0,0,0
Q875_C14,0,0,0
Q875_C15,0,0,0
Q875_C16,0,0,0
Q875_C17,0,0,0
Q875_C18,0,0,0
Q875_C19,0,0,0
Q875_C20,0,0,0
Q875_C21,0,0,0
Q875_C22,0,0,0
Q875_C23,0,0,0
Q875_C24,0,0,0
Q875_C25,0,0,0
Q875_C26,1,1,1
Q876_C1,0,0,0
Q877_C1,0,0,0
Q878_C1,0,0,0
Q878_C2,0,0,0
Q878_C3,1,1,1
Q879_C1,0,0,0
Q880_C1,0,0,0
Q880_C2,0,0,0
Q880_C3,0,0,0
Q881_C1,0,0,0
Q881_C2,0,0,0
Q881_C3,0,0,0
Q881_C4,0,0,0
Q881_C5,0,0,0
Q881_C6,1,1,1
Q882_C1,0,0,0
Q882_C2,0,0,0
Q882_C3,0.5064097903,0.5058977306,0.5033816945
Q882_C4,0.4935902097,0.4941022694,0.4966183055
Q882_C5,0.5064097903,0.5058977306,0.5033816945
Q882_C6,0.5064097903,0.5058977306,0.5033816945
Q882_C7,0,0,0
Q882_C8,0,0,0
Q882_C9,0.5064097903,0.5058977306,0.5033816945
Q882_C10,0,0,0
Q882_C11,0,0,0
Q882_C12,0,0,0
Q882_C13,0.5064097903,0.5058977306,0.5033816945
Q882_C14,1,1,1
Q882_C15,0,0,0
Q882_C16,0,0,0
Q883_C1,0,0,0
Q883_C2,0,0,0
Q883_C3,0,0,0
Q883_C4,0,0,0
Q883_C5,0,0,0
Q884_C1,0,0,0
Q885_C1,0,0,0
Q885_C2,0,0,0
Q885_C3,0,0,0
Q885_C4,0,0,0
Q885_C5,0,0,0
Q885_C6,0,0,0
Q885_C7,0,0,0
Q885_C8,0,0,0
Q885_C9,0,0,0
Q885_C10,0.7900927108,0.8085057802,0.8017909719
Q885_C11,1,1,1
Q885_C12,0,0,0
Q886_C1,0,0,0
Q886_C2,0.5313194025,0.528199856,0.5282540171
Q886_C3,0,0,0
Q886_C4,1,1,1
Q887_C1,0,0,0
Q888_C1,0,0,0
Q888_C2,0,0,0
Q888_C3,0,0,0
Q889_C1,0,0,0
Q889_C2,0,0,0
Q889_C3,0,0,0
Q889_C4,0,0,0
Q889_C5,0,0,0
Q889_C6,0,0,0
Q889_C7,0,0,0
Q890_C1,1,1,1
Q890_C2,0,0,0
Q890_C3,0,0,0
Q890_C4,0,0,0
Q890_C5,0,0,0
Q890_C6,0,0,0
Q890_C7,0.503330294,0.5029960889,0.5059960852
Q890_C8,0,0,0
Q890_C9,0,0,0
Q891_C1,0,0,0
Q892_C1,0,0,0
Q892_C2,0,0,0
Q892_C3,0,0,0
Q892_C4,0,0,0
Q892_C5,0,0,0
Q892_C6,0,0,0
Q893_C1,1,1,1
Q893_C2,0,0,0
Q893_C3,0,0,0
Q894_C1,0,0,0
Q894_C2,0,0,0
Q894_C3,0,0,0
Q894_C4,0,0,0
Q894_C5,0,0,0
Q895_C1,0,0,0
Q895_C2,0,0,0
Q895_C3,0,0,0
Q895_C4,0,0,0
Q896_C1,0,0,0
Q896_C2,0,0,0
Q896_C3,0,0,0
Q896_C4,1,1,1
Q897_C1,0,0,0
Q897_C2,0,0,0
Q897_C3,0,0,0
Q897_C4,0,0,0
Q897_C5,0,0,0
Q897_C6,0,0,0
Q897_C7,0,0,0
Q897_C8,0,0,0
Q897_C9,0,0,0
Q897_C10,1,1,1
Q897_C11,0,0,0
Q898_C1,0,0,0
Q898_C2,0,0,0
Q899_C1,0,0,0
Q899_C2,0,0,0
Q899_C3,0,0,0
Q899_C4,0,0,0
Q899_C5,0,0,0
Q900_C1,0,0,0
Q900_C2,0,0,0
Q900_C3,0,0,0
Q900_C4,1,1,1
Q900_C5,1,1,1
Q900_C6,1,1,1
Q900_C7,0,0,0
Q900_C8,0,0,0
Q900_C9,0,0,0
Q901_C1,0,0,0
Q901_C2,0.3928860652,0.4033466416,0.3958287162
Q901_C3,0.439802552,0.4467877693,0.447979266
Q901_C4,1,1,1
Q902_C1,0.6695760783,0.697889558,0.6773323866
Q902_C2,0.6695760783,0.697889558,0.6773323866
Q902_C3,0,0,0
Q902_C4,0,0,0
Q902_C5,1,1,1
Q902_C6,0.6695760783,0.697889558,0.6773323866
Q902_C7,0.6695760783,0.697889558,0.6773323866
Q902_C8,0,0,0
Q902_C9,0,0,0
Q903_C1,0,0,0
Q903_C2,0,0,0
Q903_C3,0,0,0
Q903_C4,0,0,0
Q903_C5,0,0,0
Q904_C1,0,0,0
Q904_C2,0,0,0
Q904_C3,0,0,0
Q905_C1,0,0,0
Q905_C2,0,0,0
Q905_C3,0,0,0
Q906_C1,0,0,0
Q906_C2,0,0,0
Q906_C3,0,0,0
Q906_C4,0,0,0
Q907_C1,0,0,0
Q907_C2,0,0,0
Q907_C3,0,0,0
Q907_C4,0,0,0
Q907_C5,0,0,0
Q907_C6,0,0,0
Q908_C1,0,0,0
Q908_C2,0,0,0
Q908_C3,0,0,0
Q908_C4,0,0,0
Q908_C5,0,0,0
Q908_C6,0,0,0
Q909_C1,1,1,1
Q909_C2,0,0,0
Q909_C3,1,1,1
Q909_C4,0,0,0
Q909_C5,0,0,0
Q910_C1,0,0,0
Q910_C2,0,0,0
Q910_C3,1,1,1
Q910_C4,0,0,0
Q910_C5,0,0,0
Q910_C6,0,0,0
Q910_C7,0.6349216216,0.6212804446,0.6314162457
Q910_C8,0,0,0
Q910_C9,0,0,0
Q910_C10,0,0,0
Q911_C1,0,0,0
Q911_C2,0,0,0
Q911_C3,0,0,0
Q911_C4,0.4619824992,0.4660518607,0.4661419125
Q911_C5,1,1,1
Q911_C6,1,1,1
Q911_C7,1,1,1
Q911_C8,0,0,0
Q911_C9,0,0,0
Q912_C1,1,1,1
Q912_C2,0,0,0
Q912_C3,0,0,0
Q912_C4,0,0,0
Q912_C5,0,0,0
Q912_C6,0,0,0
Q912_C7,0,0,0
Q912_C8,0,0,0
Q912_C9,0,0,0
Q912_C10,0,0,0
Q912_C11,0,0,0
Q912_C12,0,0,0
Q912_C13,0,0,0
Q912_C14,0,0,0
Q912_C15,0,0,0
Q912_C16,0,0,0
Q912_C17,0,0,0
Q912_C18,0,0,0
Q912_C19,0,0,0
Q912_C20,0,0,0
Q912_C21,0,0,0
Q912_C22,0,0,0
Q912_C23,0,0,0
Q912_C24,0,0,0
Q912_C25,0,0,0
Q912_C26,0,0,0
Q912_C27,0,0,0
Q912_C28,0,0,0
Q912_C29,0,0,0
Q912_C30,0,0,0
Q912_C31,0,0,0
Q912_C32,0,0,0
Q912_C33,0,0,0
Q912_C34,0,0,0
Q912_C35,0,0,0
Q912_C36,0,0,0
Q912_C37,0,0,0
Q912_C38,0,0,0
Q912_C39,0,0,0
Q912_C40,0,0,0
Q912_C41,0,0,0
Q912_C42,0,0,0
Q912_C43,0,0,0
Q912_C44,0,0,0
Q912_C45,0,0,0
Q912_C46,0,0,0
Q912_C47,0,0,0
Q912_C48,0,0,0
Q912_C49,0,0,0
Q912_C50,0,0,0
Q913_C1,0,0,0
Q913_C2,0,0,0
Q913_C3,0,0,0
Q913_C4,0,0,0
Q914_C1,0,0,0
Q914_C2,1,1,1
Q914_C3,1,1,1
Q914_C4,1,1,1
Q915_C1,0,0,0
Q915_C2,0,0,0
Q915_C3,0,0,0
Q915_C4,0,0,0
Q915_C5,1,1,1
Q916_C1,0,0,0
Q916_C2,0,0,0
Q916_C3,0,0,0
Q916_C4,0,0,0
Q916_C5,0,0,0
Q916_C6,0,0,0
Q916_C7,0,0,0
Q916_C8,0,0,0
Q916_C9,0,0,0
Q916_C10,1,1,1
Q916_C11,0.4912880761,0.4922042634,0.4903310847
Q916_C12,0.5087119239,0.5077957366,0.5096689153
Q916_C13,0,0,0
Q916_C14,0,0,0
Q916_C15,0.5087119239,0.5077957366,0.5096689153
Q916_C16,0.5087119239,0.5077957366,0.5096689153
Q916_C17,0,0,0
Q916_C18,1,1,1
Q916_C19,0,0,0
Q916_C20,0,0,0
Q916_C21,0,0,0
Q916_C22,0,0,0
Q916_C23,0,0,0
Q916_C24,0,0,0
Q916_C25,0,0,0
Q916_C26,0.4912880761,0.4922042634,0.4903310847
Q916_C27,1,1,1
Q916_C28,0.5087119239,0.5077957366,0.5096689153
Q916_C29,0,0,0
Q916_C30,0,0,0
Q916_C31,0,0,0
Q916_C32,0,0,0
Q916_C33,0,0,0
Q916_C34,0,0,0
Q916_C35,0,0,0
Q916_C36,0,0,0
Q916_C37,0.4912880761,0.4922042634,0.4903310847
Q916_C38,0,0,0
Q916_C39,0,0,0
Q917_C1,0,0,0
Q917_C2,0,0,0
Q917_C3,0,0,0
Q917_C4,1,1,1
Q917_C5,0,0,0
Q917_C6,0,0,0
Q917_C7,0,0,0
Q918_C1,0,0,0
Q918_C2,1,1,1
Q918_C3,0,0,0
Q918_C4,0,0,0
Q918_C5,0,0,0
Q919_C1,0,0,0
Q920_C1,0,0,0
Q921_C1,0.314638613,0.3165830001,0.3149561768
Q921_C2,0,0,0
Q921_C3,0.685361387,0.6834169999,0.6850438232
Q921_C4,1,1,1
Q922_C1,0,0,0
Q922_C2,0,0,0
Q922_C3,0,0,0
Q922_C4,0,0,0
Q922_C5,0,0,0
Q923_C1,0,0,0
Q923_C2,0,0,0
Q923_C3,0,0,0
Q923_C4,0,0,0
Q923_C5,0,0,0
Q924_C1,0,0,0
Q925_C1,0.6514832449,0.6393376786,0.6514992969
Q925_C2,0,0,0
Q925_C3,0,0,0
Q925_C4,1,1,1
Q925_C5,0,0,0
Q925_C6,1,1,1
Q925_C7,0,0,0
Q926_C1,1,1,1
Q926_C2,0,0,0
Q926_C3,0,0,0
Q926_C4,0,0,0
Q926_C5,0,0,0
Q926_C6,0,0,0
Q927_C1,0,0,0
Q927_C2,0,0,0
Q927_C3,0,0,0
Q927_C4,0,0,0
Q928_C1,0,0,0
Q928_C2,0,0,0
Q928_C3,0,0,0
Q928_C4,0,0,0
Q928_C5,0,0,0
Q928_C6,0,0,0
Q929_C1,0,0,0
Q929_C2,0,0,0
Q929_C3,0,0,0
Q929_C4,0,0,0
Q929_C5,0,0,0
Q930_C1,0,0,0
Q930_C2,0,0,0
Q931_C1,0,0,0
Q931_C2,0,0,0
Q931_C3,0,0,0
Q931_C4,0,0,0
Q931_C5,0,0,0
Q932_C1,0,0,0
Q933_C1,0,0,0
Q933_C2,0,0,0
Q934_C1,0,0,0
Q935_C1,0,0,0
Q935_C2,0,0,0
Q935_C3,0,0,0
Q935_C4,0,0,0
Q936_C1,0.3487865773,0.3629556129,0.3509306244
Q936_C2,1,1,1
Q936_C3,0,0,0
Q936_C4,1,1,1
Q936_C5,0.3155942515,0.330917603,0.3250662118
Q936_C6,1,1,1
Q937_C1,0.5440244908,0.5393321209,0.5364338412
Q937_C2,1,1,1
Q937_C3,0,0,0
Q937_C4,0,0,0
Q937_C5,0,0,0
Q937_C6,0,0,0
Q937_C7,0,0,0
Q937_C8,0,0,0
Q937_C9,1,1,1
Q937_C10,0,0,0
Q937_C11,0,0,0
Q937_C12,0,0,0
Q937_C13,0,0,0
Q937_C14,0,0,0
Q937_C15,0,0,0
Q937_C16,0.1870928193,0.2037523281,0.194147199
Q937_C17,0,0,0
Q937_C18,0,0,0
Q937_C19,0.5440244908,0.5393321209,0.5364338412
Q937_C20,0,0,0
Q937_C21,0,0,0
Q938_C1,1,1,1
Q938_C2,0.5260298066,0.523362586,0.5243719786
Q938_C3,0,0,0
Q939_C1,0,0,0
Q939_C2,0,0,0
Q939_C3,0,0,0
Q939_C4,0,0,0
Q939_C5,0,0,0
Q939_C6,1,1,1
Q939_C7,0,0,0
Q939_C8,0,0,0
Q939_C9,0,0,0
Q939_C10,1,1,1
Q940_C1,0,0,0
Q940_C2,0,0,0
Q940_C3,0,0,0
Q941_C1,0,0,0
Q941_C2,0,0,0
Q942_C1,0,0,0
Q942_C2,0,0,0
Q943_C1,0,0,0
Q943_C2,1,1,1
Q943_C3,0.6807002381,0.6723380833,0.6790413396
Q943_C4,0,0,0
Q943_C5,0,0,0
Q943_C6,0,0,0
Q944_C1,0,0,0
Q944_C2,0,0,0
Q944_C3,0,0,0
Q944_C4,0,0,0
Q944_C5,0,0,0
Q945_C1,0,0,0
Q945_C2,0,0,0
Q945_C3,0,0,0
Q945_C4,0,0,0
Q945_C5,0,0,0
Q946_C1,0,0,0
Q946_C2,0,0,0
Q946_C3,0,0,0
Q946_C4,0,0,0
Q946_C5,0,0,0
Q946_C6,0,0,0
Q946_C7,0,0,0
Q946_C8,0,0,0
Q947_C1,0.184946747,0.1907360052,0.1865764663
Q947_C2,0,0,0
Q947_C3,0,0,0
Q947_C4,0,0,0
Q947_C5,0.2807295504,0.2777906094,0.2790620421
Q947_C6,0,0,0
Q947_C7,0.4656762974,0.4685266146,0.4656385084
Q947_C8,0.184946747,0.1907360052,0.1865764663
Q947_C9,1,1,1
Q947_C10,0,0,0
Q947_C11,0,0,0
Q947_C12,0.184946747,0.1907360052,0.1865764663
Q947_C13,0.2807295504,0.2777906094,0.2790620421
Q947_C14,0,0,0
Q947_C15,0,0,0
Q947_C16,0.2807295504,0.2777906094,0.2790620421
Q947_C17,0,0,0
Q948_C1,0,0,0
Q948_C2,0,0,0
Q948_C3,0,0,0
Q948_C4,0,0,0
Q949_C1,0,0,0
Q949_C2,0,0,0
Q949_C3,0,0,0
Q949_C4,0,0,0
Q950_C1,0,0,0
Q950_C2,0,0,0
Q950_C3,0,0,0
Q950_C4,0,0,0
Q951_C1,0,0,0
Q951_C2,0,0,0
Q951_C3,0,0,0
Q951_C4,0,0,0
Q951_C5,0,0,0
Q951_C6,0,0,0
Q951_C7,0,0,0
Q951_C8,0,0,0
Q951_C9,0,0,0
Q951_C10,0,0,0
Q951_C11,0,0,0
Q951_C12,0,0,0
Q951_C13,0,0,0
Q951_C14,0,0,0
Q951_C15,0,0,0
Q952_C1,1,1,1
Q952_C2,0,0,0
Q952_C3,0,0,0
Q952_C4,1,1,1
Q952_C5,1,1,1
Q952_C6,1,1,1
Q953_C1,0,0,0
Q953_C2,1,1,1
Q953_C3,0,0,0
Q953_C4,0,0,0
Q953_C5,1,1,1
Q954_C1,0,0,0
Q954_C2,0,0,0
Q954_C3,0,0,0
Q954_C4,0,0,0
Q954_C5,0,0,0
Q955_C1,0.1595570918,0.1465107021,0.1889822261
Q955_C2,1,1,1
Q955_C3,0,0,0
Q955_C4,0,0,0
Q956_C1,0,0,0
Q956_C2,0,0,0
