qid,cgold,cgold_yn,f1,f2
Q413_C1,Good,Not Applicable,0.7350536254577423,0.5196905094069879
Q413_C2,Bad,Not Applicable,0.8340656306276153,0.8101450486719322
Q413_C3,Good,Not Applicable,0.7164395651122256,0.8454680805574826
Q414_C1,Good,No,0.7871501786055765,0.7245142907521169
Q414_C2,Good,Unsure,0.7204093229659875,0.7077131433217518
Q414_C3,Dialogue,Not Applicable,0.15312579558761302,0.6025759159648264
Q414_C4,Dialogue,Not Applicable,0.4485868213603869,0.6128209239570169
Q414_C5,Good,Unsure,0.6908707607219154,0.769834856479884
Q414_C6,Dialogue,Not Applicable,0.2687662182263337,0.5659670886741808
Q415_C1,Bad,Not Applicable,0.0,0.430424907395845
Q416_C1,Good,Not Applicable,0.20759311927998234,0.43121604023891436
Q416_C2,Potential,Not Applicable,0.15567279038511692,0.7633063173309763
Q416_C3,Good,Not Applicable,0.47112522162027076,0.860872537755013
Q416_C4,Bad,Not Applicable,0.1774787860039692,0.639133367092856
Q416_C5,Good,Not Applicable,0.14832771800551162,0.5789372453255025
Q416_C6,Good,Not Applicable,0.5617650365584949,0.8921232510027248
Q417_C1,Dialogue,Not Applicable,0.0,0.28122574635432196
Q418_C1,Potential,Not Applicable,0.0635475811237911,0.6223838845530358
Q418_C2,Good,Not Applicable,0.015217857399273367,0.13240251984800366
Q418_C3,Good,Not Applicable,0.5452143612833458,0.8187636983929514
Q418_C4,Good,Not Applicable,0.03201257514147799,0.06787504857124287
Q419_C1,Potential,Not Applicable,0.6400471731914327,0.714321926655193
Q419_C2,Good,Not Applicable,0.5641584499588905,0.7292566823772061
Q419_C3,Potential,Not Applicable,0.5139980245847149,0.6967120813816639
Q419_C4,Good,Not Applicable,0.4111594040522881,0.7962462808276555
Q419_C5,Good,Not Applicable,0.21916731459179759,0.15431309693292958
Q419_C6,Dialogue,Not Applicable,0.20725250373864038,0.5344539449874428
Q419_C7,Good,Not Applicable,0.7943678152452317,0.754761758518965
Q420_C1,Bad,Not Applicable,0.2917783441757693,0.5990215130670351
Q420_C2,Bad,Not Applicable,0.2917783441757693,0.5990215130670351
Q420_C3,Dialogue,Not Applicable,0.2917783441757693,0.5990215130670351
Q421_C1,Potential,Not Applicable,0.06780567278045875,0.7714353611270357
Q421_C2,Good,Not Applicable,0.11971700635073375,0.7284103962813115
Q421_C3,Dialogue,Not Applicable,0.23461714668080175,0.802274863169286
Q421_C4,Potential,Not Applicable,0.13765907185901155,0.5498232319665045
Q422_C1,Good,Not Applicable,0.1705237181178005,0.2544158700684305
Q423_C1,Good,Not Applicable,0.2006903731905924,0.4179150716322457
Q423_C2,Good,Not Applicable,0.41963154228889527,0.6994728823688015
Q423_C3,Good,Not Applicable,0.3430247214260639,0.6950339203274957
Q423_C4,Dialogue,Not Applicable,0.5932721445501821,0.7462988556690141
Q423_C5,Dialogue,Not Applicable,0.20798295071047282,0.6285637832661551
Q424_C1,Good,No,0.7928881273000067,0.8135623732735887
Q424_C2,Dialogue,Not Applicable,0.14320551609151633,0.5343119468607591
Q425_C1,Good,Not Applicable,0.30096988712346684,0.22083856865454485
Q425_C2,Good,Not Applicable,0.0,0.0
Q425_C3,Good,Not Applicable,0.7903855871068177,0.6947547295009519
Q425_C4,Dialogue,Not Applicable,0.3391762240005663,0.659595167142263
Q425_C5,Good,Not Applicable,0.18435027477529256,0.7428925904851819
Q425_C6,Good,Not Applicable,0.5237995877627343,0.7689431087138426
Q426_C1,Potential,Not Applicable,0.7481502010360256,0.6976900990244403
Q426_C2,Good,Not Applicable,0.0,0.5987628245734848
Q426_C3,Good,Not Applicable,0.6578284166577565,0.7414781862070341
Q426_C4,Dialogue,Not Applicable,0.31623328105542414,0.7906921386703619
Q426_C5,Good,Not Applicable,0.6341543309918783,0.8884777073433643
Q426_C6,Dialogue,Not Applicable,0.08842661134369195,0.6793847551134524
Q426_C7,Bad,Not Applicable,0.16203935823341822,0.5923412936594603
Q426_C8,Dialogue,Not Applicable,0.14925295049679027,0.6805660205056531
Q426_C9,Good,Not Applicable,0.7381950020491735,0.7926432890016109
Q426_C10,Good,Not Applicable,0.5430489942395653,0.739069796115203
Q426_C11,Dialogue,Not Applicable,0.7874845280972115,0.7822337071507384
Q426_C12,Good,Not Applicable,0.8092027726639225,0.7712921108301077
Q426_C13,Potential,Not Applicable,0.12406565020109904,0.6537867373118151
Q426_C14,Bad,Not Applicable,0.05431947646042218,0.5557820241775872
Q426_C15,Bad,Not Applicable,0.06858186059513477,0.6083594650166958
Q426_C16,Dialogue,Not Applicable,0.12854724852811425,0.6800670666958712
Q426_C17,Potential,Not Applicable,0.49591849842303715,0.6169275749810288
Q427_C1,Good,Not Applicable,0.4503202888907498,0.698849585136968
Q427_C2,Dialogue,Not Applicable,0.6620770420942235,0.6977148455360077
Q427_C3,Good,Not Applicable,0.5178634834937604,0.648814200931625
Q427_C4,Good,Not Applicable,0.09447364823708042,0.770794841124479
Q427_C5,Dialogue,Not Applicable,0.46682778454122903,0.4706069094489095
Q427_C6,Dialogue,Not Applicable,0.6300315144637595,0.7585507655575727
Q427_C7,Good,Not Applicable,0.583257968099677,0.80586337733424
Q428_C1,Bad,Not Applicable,0.5605979730523426,0.6434788744184955
Q428_C2,Good,Not Applicable,0.5039282116960387,0.6530497307249868
Q429_C1,Dialogue,Not Applicable,0.444299523259273,0.582377079266207
Q429_C2,Bad,Not Applicable,0.18945282779382855,0.8703753949619021
Q429_C3,Good,Not Applicable,0.34963442808816975,0.730846956028339
Q429_C4,Bad,Not Applicable,0.391668175233813,0.7448817588759296
Q430_C1,Bad,Not Applicable,0.04349117379327391,0.47012371619500204
Q431_C1,Good,Not Applicable,0.3395422432798021,0.6733250955297114
Q431_C2,Good,Not Applicable,0.6984457599016547,0.7442600920374894
Q431_C3,Good,Not Applicable,0.68173610040391,0.7695521435112935
Q431_C4,Potential,Not Applicable,0.0,0.0
Q431_C5,Dialogue,Not Applicable,0.5474827712634593,0.6461064050922867
Q431_C6,Good,Not Applicable,0.8367592488503165,0.78607929782527
Q432_C1,Good,Not Applicable,0.050847869564996824,0.644513830576501
Q432_C2,Good,Not Applicable,0.4793660216726152,0.44297025657802075
Q432_C3,Good,Not Applicable,0.6945404871109967,0.36026453625615956
Q432_C4,Dialogue,Not Applicable,0.6932567482603568,0.8890259209808129
Q432_C5,Dialogue,Not Applicable,0.3397065634736475,0.695980247649537
Q432_C6,Potential,Not Applicable,0.5391156753536743,0.8230798628148552
Q433_C1,Bad,Not Applicable,0.20187673444590995,0.5407630641863521
Q434_C1,Potential,Not Applicable,0.29158798881625614,0.7554131287085674
Q434_C2,Potential,Not Applicable,0.559640658546594,0.8025283187139385
Q434_C3,Good,Not Applicable,0.7031935283434564,0.8452069097948607
Q434_C4,Good,Not Applicable,0.45974577252610466,0.7767705311533057
Q434_C5,Dialogue,Not Applicable,0.6551376652423556,0.8382763403097451
Q434_C6,Good,Not Applicable,0.29029942848490486,0.7446789847058064
Q434_C7,Good,Not Applicable,0.726027685345781,0.8697239242735396
Q435_C1,Good,Unsure,0.06006598568457674,0.3152914744139803
Q435_C2,Good,Unsure,0.41848069765332857,0.8580388618142881
Q435_C3,Good,Unsure,0.09765987610068769,0.6694414248222635
Q436_C1,Good,Not Applicable,0.32217778281808424,0.8190224627323344
Q436_C2,Good,Not Applicable,0.4650999107563187,0.801008017493201
Q436_C3,Good,Not Applicable,0.6122581704740383,0.8373671484562871
Q437_C1,Good,Not Applicable,0.15084792900697533,0.669266061877734
Q437_C2,Good,Not Applicable,0.12909617747977392,0.38054598423825536
Q437_C3,Good,Not Applicable,0.3273391081172032,0.808703616916059
Q437_C4,Good,Not Applicable,0.42714641952597393,0.605159656380631
Q438_C1,Good,Not Applicable,0.4829068345809356,0.8251223551952988
Q438_C2,Dialogue,Not Applicable,0.22790506776754726,0.37934291736760123
Q438_C3,Potential,Not Applicable,0.0,0.37085322771794166
Q438_C4,Bad,Not Applicable,0.0885846096705389,0.5005838814981111
Q438_C5,Good,Not Applicable,0.0893166639385944,0.4449145909863181
Q438_C6,Good,Not Applicable,0.6012380644941122,0.873408280389319
Q438_C7,Good,Not Applicable,0.7597784616669668,0.7214175418707758
Q438_C8,Good,Not Applicable,0.0,0.1878685850847631
Q438_C9,Good,Not Applicable,0.7603714866614025,0.7551648891495503
Q438_C10,Bad,Not Applicable,0.429922856150006,0.5831382064864749
Q439_C1,Dialogue,Not Applicable,0.1559515893583008,0.5853757570826259
Q439_C2,Dialogue,Not Applicable,0.10543707618412883,0.6278385629958351
Q439_C3,Good,Not Applicable,0.0,0.6804065528397942
Q439_C4,Good,Not Applicable,0.1981258492996578,0.3926323177078283
Q439_C5,Good,Not Applicable,0.0,0.6843187948648994
Q439_C6,Potential,Not Applicable,0.18809864149257133,0.6464865631549437
Q439_C7,Good,Not Applicable,0.4487863545810497,0.5114383040001306
Q439_C8,Good,Not Applicable,0.0,0.0
Q439_C9,Good,Not Applicable,0.3359574506666712,0.4394203133873408
Q439_C10,Good,Not Applicable,0.3961958505232893,0.7416375112732503
Q440_C1,Bad,Not Applicable,0.018470930556914296,0.22151434724288604
Q440_C2,Bad,Not Applicable,0.02161230625975312,0.38315681002132096
Q440_C3,Good,Not Applicable,-0.0012530299557112052,0.38511303534800456
Q440_C4,Good,Not Applicable,0.0,0.0
Q440_C5,Potential,Not Applicable,0.1256651225498818,0.5596672955294258
Q440_C6,Dialogue,Not Applicable,0.07090488076212907,0.4736939656393133
Q440_C7,Dialogue,Not Applicable,0.0,0.5435114716107255
Q440_C8,Potential,Not Applicable,0.06661307335225312,0.4901469696798271
Q440_C9,Dialogue,Not Applicable,0.05604466120056925,0.5726544230339594
Q441_C1,Bad,Not Applicable,0.19790594849430257,0.6503525092572007
Q441_C2,Bad,Not Applicable,0.19790594849430257,0.6503525092572007
Q441_C3,Dialogue,Not Applicable,0.19790594849430257,0.6503525092572007
Q442_C1,Good,Not Applicable,0.4827993153394278,0.6552727276601996
Q442_C2,Good,Not Applicable,0.37900549202236544,0.6993216994612186
Q442_C3,Good,Not Applicable,0.7000149948426948,0.7350552683310289
Q442_C4,Good,Not Applicable,0.39875593039687146,0.6868792196375577
Q442_C5,Good,Not Applicable,0.6285942909886811,0.76044083017974
Q442_C6,Good,Not Applicable,0.6758310079374492,0.8060366890204882
Q442_C7,Dialogue,Not Applicable,0.42703197149013966,0.6082760464851644
Q443_C1,Potential,Not Applicable,0.4227389774400874,0.614232842635137
Q443_C2,Good,Not Applicable,0.39140249127853344,0.6802252864984618
Q443_C3,Good,Not Applicable,0.44557213248747735,0.6643146401826969
Q443_C4,Potential,Not Applicable,0.39258256017510795,0.6846640089411736
Q443_C5,Good,Not Applicable,0.5060056793792523,0.5963641275578856
Q444_C1,Dialogue,Not Applicable,0.0,0.17841792328619246
Q445_C1,Good,Not Applicable,0.32223797093754575,0.8953180496061983
Q445_C2,Good,Not Applicable,0.5326736012444303,0.9079927986596105
Q445_C3,Good,Not Applicable,0.6011775675106314,0.8287586540828243
Q446_C1,Potential,Not Applicable,0.15304097833237054,0.3319077801398592
Q446_C2,Dialogue,Not Applicable,0.45806720662965017,0.7971987443170012
Q446_C3,Good,Not Applicable,0.4703434417072265,0.845148603975354
Q446_C4,Good,Not Applicable,0.37830264740436853,0.8201379985598132
Q446_C5,Dialogue,Not Applicable,0.498508602264882,0.919177686886567
Q447_C1,Potential,Not Applicable,0.024137006674366395,0.5110823377470158
Q447_C2,Good,Not Applicable,0.3076519320673433,0.6361745072807063
Q447_C3,Good,Not Applicable,0.36874393777697767,0.7197554118744799
Q447_C4,Good,Not Applicable,0.7917546118329845,0.5367367365374248
Q447_C5,Good,Not Applicable,0.6523736143860619,0.6915151915178097
Q448_C1,Good,Not Applicable,0.2953806891638998,0.636722167538976
Q448_C2,Good,Not Applicable,0.0,0.4744790247929023
Q448_C3,Good,Not Applicable,0.49380573062112926,0.7104035541908862
Q448_C4,Good,Not Applicable,0.11343503918400527,0.5459982138464389
Q448_C5,Good,Not Applicable,0.2564683873924385,0.6382062401502955
Q448_C6,Good,Not Applicable,0.5346990942506091,0.7229648156134827
Q448_C7,Good,Not Applicable,0.33666966503603085,0.7015956211666386
Q448_C8,Good,Not Applicable,0.1571075979283892,0.5793797668959041
Q448_C9,Good,Not Applicable,0.0,0.3677574717178539
Q448_C10,Good,Not Applicable,0.2961443597297754,0.23414566170299506
Q448_C11,Good,Not Applicable,0.1571075979283892,0.45912207457212983
Q449_C1,Good,Not Applicable,0.4123974782202422,0.7809748866842519
Q449_C2,Good,Not Applicable,0.6987271896891682,0.7677323596117065
Q449_C3,Good,Not Applicable,0.6424429351869102,0.7793528594523708
Q450_C1,Good,Not Applicable,0.02484781061359908,0.46600809071079974
Q450_C2,Good,Not Applicable,0.08618752669620716,0.6657175362147776
Q450_C3,Dialogue,Not Applicable,0.19676836923718655,0.6775130029915968
Q450_C4,Good,Not Applicable,0.04896701366153221,0.3212154360147059
Q451_C1,Good,Not Applicable,0.828128602733207,0.9144487696269619
Q451_C2,Dialogue,Not Applicable,0.16508905330575563,0.5043906351666734
Q451_C3,Good,Not Applicable,0.0,0.4980853312980236
Q451_C4,Good,Not Applicable,0.0,0.650148286254338
Q451_C5,Good,Not Applicable,0.7098668587924516,0.729365095460355
Q452_C1,Good,Not Applicable,0.23983336148057763,0.2841400393330692
Q452_C2,Good,Not Applicable,0.9300793882560129,0.8362646665433773
Q452_C3,Dialogue,Not Applicable,0.8163224772104983,0.7112946608551742
Q452_C4,Not English,Not Applicable,-0.05166508038851558,-0.010486324143642022
Q452_C5,Good,Not Applicable,0.8991348964014991,0.7271439845670239
Q452_C6,Dialogue,Not Applicable,0.06871043716021413,0.3401289695884843
Q452_C7,Dialogue,Not Applicable,0.9586325137898061,0.7272750814216536
Q453_C1,Good,Yes,0.756129239189471,0.7746442182547999
Q453_C2,Good,Yes,0.6131199953990373,0.6062080807628323
Q453_C3,Dialogue,Not Applicable,0.5409991163033098,0.795155523372362
Q454_C1,Bad,Not Applicable,0.0,0.4168299487702992
Q454_C2,Good,Not Applicable,0.0,0.3045850151458319
Q455_C1,Dialogue,Not Applicable,0.09619185137946168,0.4546740698266879
Q456_C1,Good,Not Applicable,0.6096828794827773,0.5459411962365865
Q456_C2,Good,Not Applicable,0.5036948825313419,0.521038426232215
Q456_C3,Good,Not Applicable,0.0,0.6055075487231841
Q456_C4,Good,Not Applicable,0.4889940438941991,0.6834145942695751
Q456_C5,Good,Not Applicable,0.12456717045870508,0.32614838566869836
Q456_C6,Good,Not Applicable,0.25548250524937904,0.6950581313014766
Q456_C7,Bad,Not Applicable,0.09071474865435712,0.5200266923809445
Q456_C8,Good,Not Applicable,0.11931663904909814,0.44069997898034524
Q456_C9,Potential,Not Applicable,0.2257702621844017,0.734476235437737
Q456_C10,Bad,Not Applicable,0.12044987344482054,0.6182803267742314
Q456_C11,Good,Not Applicable,0.21831906824634895,0.5540333752458618
Q456_C12,Bad,Not Applicable,0.3236330887754654,0.5888844485113273
Q456_C13,Bad,Not Applicable,0.5047012135450007,0.6753881320534745
Q456_C14,Good,Not Applicable,0.5052107666447184,0.7230968755994905
Q456_C15,Good,Not Applicable,0.07288458646348517,0.5961986798294107
Q456_C16,Dialogue,Not Applicable,0.5537440726099561,0.790280867392412
Q456_C17,Dialogue,Not Applicable,0.05732458629855642,0.6184060961320414
Q456_C18,Good,Not Applicable,0.3272090957613628,0.6700529938330725
Q456_C19,Good,Not Applicable,0.5452281319137497,0.4767200106795383
Q456_C20,Dialogue,Not Applicable,0.31378037347475274,0.7510750325213169
Q456_C21,Good,Not Applicable,0.2202288309975004,0.6130629820424952
Q456_C22,Good,Not Applicable,0.4221506718349403,0.6227964009219222
Q456_C23,Good,Not Applicable,0.054939308089969496,0.14801652570085713
Q456_C24,Dialogue,Not Applicable,0.5385959487267579,0.7635828432000259
Q456_C25,Good,Not Applicable,0.3804220062719633,0.5082575952202817
Q456_C26,Good,Not Applicable,0.18831918167138162,0.6284047472168036
Q456_C27,Dialogue,Not Applicable,0.04611805358620293,0.6659623914525753
Q456_C28,Good,Not Applicable,0.7108835767845305,0.7133050155992388
Q456_C29,Bad,Not Applicable,0.09190636373547502,0.45848714268347907
Q456_C30,Dialogue,Not Applicable,0.15584674642378046,0.4224670921995733
Q456_C31,Bad,Not Applicable,0.0,0.3395862245251499
Q456_C32,Good,Not Applicable,0.4015779024608639,0.6476164530623458
Q457_C1,Good,Not Applicable,0.19551626843071263,0.4408662729926559
Q457_C2,Dialogue,Not Applicable,0.0,0.4535772184379004
Q457_C3,Good,Not Applicable,0.5788769709971227,0.6955855973029188
Q457_C4,Dialogue,Not Applicable,0.138269280787195,0.12260194421243178
Q458_C1,Good,No,0.024499335240556162,0.28447424572101876
Q458_C2,Good,No,0.05082778196438361,0.17444986704927795
Q458_C3,Good,No,0.0,0.2711453641045257
Q458_C4,Good,No,0.32222635025637897,0.5389856155497597
Q458_C5,Good,Yes,0.27248021150393087,0.5106450189175912
Q458_C6,Good,Yes,0.5355633324509851,0.6174243169448607
Q458_C7,Good,No,0.26231777110945376,0.5618331080873016
Q458_C8,Good,No,0.11583466492512161,0.5738466015376369
Q458_C9,Good,No,0.044191103022797246,0.32864661311342086
Q459_C1,Dialogue,Not Applicable,0.7686264109028423,0.7534691373856339
Q459_C2,Good,Not Applicable,0.34640717755241185,0.6471147131608352
Q459_C3,Dialogue,Not Applicable,0.7144026859915514,0.8604286409507109
Q460_C1,Potential,Not Applicable,0.42352600132399437,0.7660931719378337
Q460_C2,Potential,Not Applicable,0.0,0.6053684664787564
Q460_C3,Good,Not Applicable,0.32612898909516924,0.8437659895121489
Q460_C4,Potential,Not Applicable,0.29716360444227946,0.762519895295524
Q460_C5,Good,Not Applicable,0.27458086939867815,0.826813258743266
Q460_C6,Potential,Not Applicable,0.04723974204863645,0.7216019658785935
Q460_C7,Good,Not Applicable,0.06404386040062586,0.38047483519728836
Q460_C8,Good,Not Applicable,0.18758611331986277,0.7463318899221435
Q460_C9,Dialogue,Not Applicable,0.5903587598812516,0.8049873658922051
Q460_C10,Good,Not Applicable,0.3024277162186856,0.7435136857762636
Q460_C11,Dialogue,Not Applicable,0.24885871889726008,0.7574905659882636
Q460_C12,Potential,Not Applicable,0.4269956134218466,0.8134655770332905
Q460_C13,Bad,Not Applicable,0.19798000940888238,0.5137444927931455
Q460_C14,Dialogue,Not Applicable,0.22338570979782169,0.666611800133765
Q460_C15,Dialogue,Not Applicable,0.5910099192452049,0.698717093673477
Q460_C16,Good,Not Applicable,0.13001436409982342,0.7314938663898773
Q460_C17,Good,Not Applicable,0.17755329734997724,0.653407853519484
Q460_C18,Bad,Not Applicable,0.058940703080584335,0.5939571520705706
Q460_C19,Good,Not Applicable,0.34145167427476036,0.8127646665286347
Q460_C20,Potential,Not Applicable,0.2410258465108419,0.7467181033861523
Q460_C21,Bad,Not Applicable,0.5069278517481794,0.6248353689089436
Q460_C22,Good,Not Applicable,0.3542123429761688,0.8023311829106421
Q461_C1,Good,Unsure,0.01769494607825821,0.706283132459201
Q461_C2,Good,No,0.08909560232329933,0.4933049377362917
Q461_C3,Good,No,0.0,0.026460966156684276
Q461_C4,Good,No,0.562893549012969,0.6939557407492698
Q461_C5,Bad,Not Applicable,0.029735821955125946,0.731891271000565
Q461_C6,Dialogue,Not Applicable,0.0031410986086458374,0.713797482974607
Q462_C1,Good,Not Applicable,0.37770232254032926,0.5692646871530215
Q462_C2,Potential,Not Applicable,0.0147873303813427,0.678993185648448
Q462_C3,Bad,Not Applicable,0.8798117453766083,0.7904870536837462
Q463_C1,Dialogue,Not Applicable,0.2798858811227151,0.4971125008277011
Q463_C2,Dialogue,Not Applicable,0.2798858811227151,0.4971125008277011
Q463_C3,Good,Not Applicable,0.5180989785689034,0.8514322242776025
Q463_C4,Potential,Not Applicable,0.2040967285452838,0.6030521688451049
